t,price_usd_close,volume_sum,active_count,transfers_volume_entity_adjusted_sum,fee_ema_percentile,fee_upper,fee_lower,volume_sma_zscore,volume_upper,volume_lower,address_sma_meandev,address_upper,address_lower
2021-09-19,47257.2870422188,393501.1597884273,711329,2734774252.4402475,602414.9989993912,1766245.3602393647,521711.2863267353,5045149383.718798,8958955573.117762,4875849321.380312,906022.8571428572,1087777.412014991,798561.1848104056
2021-09-20,42907.06576745588,615719.0816168564,1007721,5890312095.825921,605741.0196537575,1766245.3602393647,521711.2863267353,4997690362.265829,8944658361.506355,4855531437.352192,918658.0,1086015.3249074074,797592.7179497355
2021-09-21,40633.9343353387,626907.2510115916,846833,6360298923.839598,611032.577493216,1766245.3602393647,521711.2863267353,5075450164.120646,8928292382.328901,4835783418.538845,904828.8571428572,1084256.156265432,796472.5834171076
2021-09-22,43569.17620056878,597135.4256840798,902632,5736752559.784822,607558.2895409319,1766245.3602393647,521711.2863267353,4986317711.561386,8908737829.94087,4814910420.492652,894393.8571428572,1082602.3543474427,795238.7281922399
2021-09-23,44890.04746964758,607725.4679352627,900353,5494038001.126968,607600.0841395146,1766245.3602393647,521711.2863267353,4797988194.597293,8889016626.289257,4792196071.957794,875743.0,1080924.687398589,793800.1173633158
2021-09-24,42796.24321532524,693451.0734387533,966513,6321747863.653009,629062.8314643243,1766245.3602393647,521711.2863267353,5047447789.121755,8868882837.627493,4772363160.687615,879447.2857142857,1079293.6041402116,792405.1752248676
2021-09-25,42746.97922403371,364460.9288852347,708405,3132823696.020371,562912.3558195519,1766245.3602393647,521711.2863267353,5095821056.098706,8845645751.36613,4753181578.469705,863398.0,1077705.7625925925,790835.3628042326
2021-09-26,43247.45687646524,362866.9726272128,707232,3950773667.758939,512901.01002146705,1766245.3602393647,514861.05143278546,5269535258.287089,8820834174.505228,4736009073.665947,862812.7142857143,1076251.9424514992,789262.4559611992
2021-09-27,42248.01771773999,549967.9754485488,882993,5739664411.614884,522167.7513782375,1766245.3602393647,514861.05143278546,5248014160.542656,8793612262.908108,4719026182.925593,844994.4285714285,1074656.4664329805,787494.8224559083
2021-09-28,41032.26192917951,571551.7406016521,930149,5110068704.16004,534513.7486840911,1766245.3602393647,514861.05143278546,5069409843.445577,8766824994.495598,4700444293.928629,856896.7142857143,1073168.0334391536,785862.5967195767
2021-09-29,41538.282988017854,472783.79676564137,832649,5792748870.942868,519081.26070447866,1693154.203798634,514861.05143278546,5077409316.468155,8743774863.858566,4681970755.387295,846899.1428571428,1071657.1393694885,784123.3304717812
2021-09-30,43750.871798624525,638842.8043326351,1068734,6567336156.247265,549021.6466115178,1558140.5157047263,514861.05143278546,5230737624.342483,8720592842.773172,4665218229.871525,870953.5714285715,1070340.9498677247,782654.9596560845
2021-10-01,48118.17770595206,757474.0155781902,955080,7508521147.914281,601134.7388531859,1401345.9495043987,514861.05143278546,5400276664.951235,8697258685.6482,4650255359.182896,869320.2857142857,1069073.4876499118,781172.0012389771
2021-10-02,47756.25428303739,522611.8657791594,963443,4486132916.860872,581504.0205846793,1246505.766857929,514861.05143278546,5593606553.6427355,8677856167.365904,4637161219.166353,905754.2857142857,1067634.8845149912,780096.0631040564
2021-10-03,48220.65303746762,480288.6380875332,802812,3954459216.8385024,556200.1749603928,1094398.5980754055,514861.05143278546,5594133060.654101,8659144645.596836,4624244188.336453,919408.5714285715,1066128.4586463845,779174.0921472665
2021-10-04,49080.66909231698,660901.9583879218,1027970,7363250494.700514,582375.620817275,1019237.749018748,514861.05143278546,5826073929.666334,8642968582.74765,4613485004.433256,940119.5714285715,1064830.5835890654,778277.6576807762
2021-10-05,51559.362044222966,767453.5435252056,1042590,9892626510.310255,628645.1014942577,1012273.3236479912,514861.05143278546,6509296473.40208,8630997664.394434,4607634156.086173,956182.5714285715,1063788.645820106,777371.1621164023
2021-10-06,55431.02700201357,963283.6933842236,893991,10240806965.91075,712304.7494667491,988297.3797146021,514861.05143278546,7144733344.111777,8621371268.689995,4604798987.323712,964945.7142857143,1062669.5852998234,776453.3020017636
2021-10-07,53776.5428709291,1464190.4276071645,1142992,10322822191.273125,900276.1690018531,937613.2728862305,514861.05143278546,7681231349.115471,8613611312.931023,4603628140.934949,975554.0,1061465.8435405644,775523.1913800705
2021-10-08,53884.290533191845,1125902.5945483956,981483,8598668766.200369,956682.7753884888,933394.4000760913,514861.05143278546,7836966723.156342,8605595826.297009,4602820997.481135,979325.8571428572,1060296.427989418,774581.1894708995
2021-10-09,55068.64354562132,804051.994530883,1008059,3755191920.1732,918525.0801740874,912407.6677081706,514861.05143278546,7732546580.7723875,8592347780.67429,4602031148.113026,985699.5714285715,1059366.4324647265,773627.807217813
2021-10-10,54675.093215311404,702678.3120304975,793338,4063336418.698797,864563.3881381899,902836.2326882392,514861.05143278546,7748100466.752429,8571725816.841398,4602467166.315994,984346.1428571428,1058461.2224029982,772663.1680731922
2021-10-11,57434.24099023865,1178319.0453056833,1012013,7456215607.840132,943002.3024300633,902836.2326882392,514861.05143278546,7761381197.200948,8541496434.784561,4605506148.207581,982066.5714285715,1057685.1365388008,771687.9174294532
2021-10-12,56064.76997697855,1080274.344771649,953513,8341679789.677917,977320.3130154598,902836.2326882392,514861.05143278546,7539817379.967756,8501865653.51185,4610652485.442507,969341.2857142857,1056356.4555643739,770699.006340388
2021-10-13,57377.79917693812,942941.642643824,990555,8050122333.717974,968725.6454225508,910313.070146582,514861.05143278546,7226862432.511644,8454249389.861986,4617167411.6045475,983136.1428571428,1055647.8447971782,769699.1107583775
2021-10-14,57354.32086331414,938447.2631513266,993265,8662699699.573948,961156.0498547448,931987.5524148741,514861.05143278546,6989702076.55462,8406273558.199043,4622604163.402508,961746.5714285715,1055192.3373368606,768717.0705996474
2021-10-15,61571.094905218495,1219917.0645025326,1023380,11500628523.209349,1025846.3035166918,950526.5625571973,514861.05143278546,7404267756.12733,8347139174.442079,4636031735.384387,967731.8571428572,1054802.0792592592,767741.4604232804
2021-10-16,60890.14283083667,961120.9115767196,944684,6406543538.592913,1009664.9555316988,959143.0763449296,514861.05143278546,7783032273.044434,8294842518.244863,4649211742.985663,958678.2857142857,1054310.5708156968,767143.1704541447
2021-10-17,61640.37510539247,689918.174910196,827944,3746192318.6656175,929728.2603763231,959143.0763449296,514861.05143278546,7737725973.039693,8247447443.336369,4660369429.732864,963622.0,1053873.218373016,766625.9292460318
2021-10-18,61975.54697314697,977966.7855003808,985057,9984259164.822866,941787.8916573375,959143.0763449296,514861.05143278546,8098875052.608655,8211705414.871589,4668864520.772338,959771.1428571428,1053392.4155908288,766472.4320282186
2021-10-19,64238.27110780218,942109.3160504894,1077630,11788194243.719032,941868.2477556255,959143.0763449296,514861.05143278546,8591234260.328814,8178943179.195,4678450934.55637,977502.1428571428,1053108.516238977,766703.9234435626
2021-10-20,65996.5661678894,1226999.895209767,975443,14706099316.573605,1013151.1596191609,965319.3274170381,514861.05143278546,9542088115.022476,8155045864.135807,4687359501.586241,975343.2857142857,1052801.130846561,766647.2643915344
2021-10-21,62385.16707125176,1303579.605787307,1135695,12621106766.454023,1085758.2711611975,973452.7125986507,514861.05143278546,10107574838.862488,8142809179.065512,4692260684.162958,995690.4285714285,1052719.2214550267,766140.1531481483
2021-10-22,60703.42954102141,1002904.9069524877,974151,8194983360.544322,1065044.9301090199,995109.8663993911,514861.05143278546,9635339815.624626,8137799220.937217,4693892945.895406,988657.7142857143,1052557.9689065255,765663.5041093475
2021-10-23,61342.90825481901,681284.3577504342,814845,4296856790.720085,969104.7870193734,995109.8663993911,518077.72899821145,9333955994.499935,8126759558.712945,4697341871.307946,970109.2857142857,1052189.148112875,765096.2280776015
2021-10-24,60881.94756487189,545031.7447208699,743316,3680327581.557287,863086.5264447476,995109.8663993911,518077.72899821145,9324546746.341602,8120945166.859121,4699031800.455486,958019.5714285715,1051684.1998456789,764579.911265432
2021-10-25,62967.41302302343,879831.6328902562,1066072,8125660361.269567,867272.8030561247,995109.8663993911,518077.72899821145,9059032631.548275,8117217624.507203,4699928291.435689,969593.1428571428,1051305.3011684301,763761.724228395
2021-10-26,60449.35530260795,855264.4021989136,991113,8858501311.772213,864270.7028418219,995109.8663993911,518077.72899821145,8640505069.841585,8113133121.01493,4700616110.293529,957233.5714285715,1050785.963015873,763148.6004761904
2021-10-27,58639.68046139201,745108.7388809202,967880,9544550076.648258,834480.2118515966,995109.8663993911,518077.72899821145,7903140892.7093935,8105945908.821722,4700853540.687914,956153.1428571428,1050251.7121516755,762539.4418165786
2021-10-28,60572.27124397584,784601.6834892075,1048037,10147857387.371311,822010.5797609994,995109.8663993911,518077.72899821145,7549819552.840434,8095455008.062463,4700661710.463288,943630.5714285715,1049575.5978483246,762053.2735802468
2021-10-29,62234.031011430285,964446.8925093304,1008766,11466696174.756771,857619.6579480822,995109.8663993911,518077.72899821145,8017207097.727927,8091050728.997271,4700818478.398596,948575.5714285715,1048952.4582936508,761226.2940873015
2021-10-30,61735.37066984471,642105.4859245335,904757,5007284300.92695,803741.1149421951,995109.8663993911,520470.18150767015,8118696742.043193,8090369008.591455,4700831856.656551,961420.1428571428,1048251.7859567901,760109.0537257496
2021-10-31,61366.99988156578,548745.0769374794,876544,5162302477.184308,739992.1054410161,995109.8663993911,525635.0208597665,8330407441.418483,8093419039.695055,4700731092.807167,980452.7142857143,1047462.5040211641,758980.5420105822
2021-11-01,61058.22626537975,938553.9788214952,1073762,9862105783.04652,789632.573786136,995109.8663993911,529900.6043769146,8578471073.100904,8096384397.274452,4700436138.6637745,981551.2857142857,1046545.18760582,757840.7758862433
2021-11-02,63176.57178531976,1099945.3805765808,1033022,13367835513.304417,867210.7754837472,995109.8663993911,531105.1993189885,9222661673.31979,8108554947.935059,4698417792.577927,987538.2857142857,1045319.8035097002,756688.5441093476
2021-11-03,62999.122403911184,1000006.8008355028,1052052,13206658849.406868,900409.7818216862,995109.8663993911,531105.1993189885,9745820069.428164,8125951837.898257,4694349743.66118,999562.8571428572,1044126.5721340389,755523.7373897708
2021-11-04,61434.63281689667,1011809.2192642773,1010855,8481048135.57211,928259.641182334,995109.8663993911,531105.1993189885,9507704462.028278,8139406673.712406,4691532570.84412,994251.1428571428,1042689.5588183422,754346.9634038801
2021-11-05,61121.31052072735,1077436.210544513,1043201,9706450044.027716,965553.7835228788,995109.8663993911,533467.4963247525,9256240729.066984,8146884707.969975,4690044140.167291,999170.4285714285,1041330.7415211641,753158.3949867727
2021-11-06,61493.6638971142,656351.8234103465,826683,5002499833.798864,888253.2934947457,995109.8663993911,541042.3027514331,9255557233.762972,8149701923.859515,4689400202.75282,988017.0,1039788.2187918872,751956.6113668431
2021-11-07,63252.42476178271,599115.600789229,835999,4609842545.482341,815968.8703183666,995109.8663993911,549634.1523898818,9176634386.376978,8151391534.516285,4689026811.314508,982224.8571428572,1038264.3860758378,750741.7361463844
2021-11-08,67589.00657928495,1061579.7340841969,992968,12795110147.718563,877371.5862598242,995109.8663993911,549634.1523898818,9595635009.901554,8159034636.350067,4687060085.286568,970682.8571428572,1036544.843558201,749512.5929497353
2021-11-09,66945.69883396852,1570940.8909389758,1190255,12999609855.76743,1050763.9124296121,1011582.367779803,549634.1523898818,9543031344.539127,8158778054.892267,4687134186.032146,993144.7142857143,1035164.9630511465,748269.6940917108
2021-11-10,64818.21602921305,1233387.4569193248,1033079,11401194368.600748,1096419.7985520402,1020133.4887628029,549634.1523898818,9285107847.28111,8157650228.084077,4687420504.017255,990434.2857142857,1033957.152936508,747013.7121428573
2021-11-11,64816.13453056888,1010305.7610434436,1040709,9495360928.646112,1074891.289174891,1039550.9884187978,549634.1523898818,9430009674.86311,8157431652.844948,4687479954.935936,994699.1428571428,1033143.8617857143,745745.9159920635
2021-11-12,64282.43806050831,954190.9846927004,952499,10844382479.5295,1044716.2130543434,1048042.4477107412,549634.1523898818,9592571451.363363,8156539707.048277,4687746871.104631,981741.7142857143,1032611.4768209876,744468.705718695
2021-11-13,64468.22210883111,685245.7480762132,835461,5145852736.330814,954848.5968098108,1048042.4477107412,549634.1523898818,9613050437.439358,8157121001.603578,4687575066.53567,982995.7142857143,1032385.1271164021,743461.5332010582
2021-11-14,65342.41990215841,558839.7100527617,810270,4175449243.396256,855846.3751205485,1048042.4477107412,549634.1523898818,9550994251.42706,8156273074.179094,4687823661.9897785,979320.1428571428,1032119.441622575,743070.4155202822
2021-11-15,63743.399959489085,823737.8772692999,1070757,9906717792.198198,847819.2506577363,1048042.4477107412,549634.1523898818,9138366772.067007,8137378389.537361,4693782725.893976,990432.8571428572,1031979.1876455026,743053.1806084656
2021-11-16,60312.902355847786,789185.8977087695,1029838,13157002087.309212,833160.9124204946,1048042.4477107412,549634.1523898818,9160851376.572977,8122226676.677744,4698435103.90251,967516.1428571428,1031587.4170282187,743422.3956701942
2021-11-17,60357.17150473297,807013.8930763366,997978,10908303502.304115,826624.1575844551,1048042.4477107412,549634.1523898818,9090438395.673458,8108142572.988198,4702609996.252278,962501.7142857143,1031143.2279717812,743981.0021869488
2021-11-18,56875.86578270761,693282.5026720434,983663,13105776876.419382,793288.7438563523,1048042.4477107412,549634.1523898818,9606212102.49821,8104468530.955177,4703799955.646618,954352.2857142857,1030611.8862037038,744604.5312566139
2021-11-19,58130.9984471752,757550.0265620151,968315,10036673853.162872,784354.0645327679,1048042.4477107412,549634.1523898818,9490825155.874407,8103049203.753984,4704224177.654522,956611.7142857143,1030108.6336243385,745242.5949470899
2021-11-20,59767.49239601791,760474.4393971054,857699,4675708051.995058,778384.1582488522,1048042.4477107412,549634.1523898818,9423661629.540728,8102802580.114751,4704294126.755506,959788.5714285715,1029643.3093562609,745855.4715961198
